id;age;gender;race;driving_experience;education;income;credit_score;vehicle_ownership;vehicle_year;married;children;postal_code;annual_mileage;vehicle_type;speeding_violations;DUIs;past_accidents;outcome
349674;26-39;female;majority;10-19y;university;upper class;0.6935370024635639;TRUE;before 2015;TRUE;TRUE;32765;7000.0;sports car;1;0;0;FALSE
950320;16-25;male;majority;0-9y;none;working class;0.3997537210680139;TRUE;before 2015;FALSE;FALSE;10238;13000.0;sports car;0;0;0;FALSE
73871;26-39;female;majority;10-19y;high school;middle class;0.42800163325561785;TRUE;before 2015;TRUE;FALSE;10238;12000.0;sedan;2;0;0;FALSE
652421;40-64;male;majority;20-29y;high school;poverty;0.1978523331797128;FALSE;before 2015;FALSE;TRUE;10238;15000.0;sedan;0;0;2;FALSE
79700;40-64;male;majority;0-9y;university;upper class;0.6358597471336153;TRUE;after 2015;FALSE;TRUE;10238;14000.0;sedan;0;0;0;TRUE
419696;26-39;female;minority;10-19y;none;poverty;0.3944102990052921;FALSE;before 2015;TRUE;TRUE;92101;13000.0;sedan;1;0;1;FALSE
673931;40-64;male;majority;20-29y;university;upper class;0.5613073851208908;TRUE;before 2015;TRUE;TRUE;10238;11000.0;sedan;2;0;3;FALSE
305055;16-25;female;majority;0-9y;high school;middle class;0.5301156928395896;TRUE;before 2015;FALSE;FALSE;32765;12000.0;sedan;0;0;0;FALSE
575571;16-25;female;majority;0-9y;high school;poverty;0.32319350027703736;FALSE;before 2015;FALSE;FALSE;10238;16000.0;sedan;0;0;0;TRUE
732607;65+;female;majority;0-9y;high school;upper class;0.5664904029172433;FALSE;before 2015;TRUE;TRUE;10238;11000.0;sports car;0;0;0;TRUE
959559;26-39;female;majority;0-9y;university;upper class;0.6028387292744819;TRUE;before 2015;TRUE;FALSE;32765;11000.0;sedan;0;0;0;TRUE
213996;26-39;female;majority;10-19y;university;upper class;0.6528140260579788;TRUE;after 2015;TRUE;TRUE;10238;11000.0;sedan;1;0;1;FALSE
800126;65+;male;majority;20-29y;university;upper class;0.5820319285827447;TRUE;before 2015;TRUE;TRUE;10238;10000.0;sedan;1;0;4;FALSE
919735;40-64;female;majority;20-29y;high school;middle class;0.4416212841608317;TRUE;before 2015;TRUE;TRUE;10238;10000.0;sedan;2;0;1;FALSE
230073;40-64;male;majority;0-9y;none;working class;0.4816090098474042;TRUE;before 2015;TRUE;TRUE;10238;12000.0;sedan;0;0;0;FALSE
322955;40-64;male;minority;20-29y;high school;upper class;0.6878227089063427;TRUE;after 2015;TRUE;TRUE;32765;;sedan;7;0;1;FALSE
528346;65+;male;majority;20-29y;university;upper class;0.6067215769746466;FALSE;before 2015;TRUE;TRUE;10238;11000.0;sedan;6;0;1;FALSE
605381;26-39;male;majority;10-19y;none;poverty;0.4626087278813787;FALSE;before 2015;FALSE;TRUE;10238;11000.0;sedan;1;1;2;TRUE
312360;16-25;female;majority;0-9y;high school;working class;0.5819435693706934;TRUE;before 2015;TRUE;TRUE;10238;11000.0;sedan;0;0;0;TRUE
887362;16-25;female;majority;0-9y;high school;poverty;0.34472147056419555;TRUE;before 2015;TRUE;FALSE;10238;13000.0;sedan;0;0;0;TRUE
349447;65+;male;majority;30y+;university;upper class;0.4977241201605584;TRUE;after 2015;TRUE;TRUE;10238;9000.0;sedan;1;1;4;FALSE
107189;26-39;male;majority;10-19y;high school;middle class;0.5605659929367516;TRUE;before 2015;FALSE;FALSE;10238;;sedan;0;0;6;TRUE
904550;26-39;male;majority;10-19y;none;poverty;0.4905512492204389;TRUE;before 2015;TRUE;FALSE;92101;;sedan;0;1;1;TRUE
312112;40-64;male;majority;20-29y;university;upper class;0.6870212507119465;TRUE;before 2015;FALSE;TRUE;92101;15000.0;sedan;2;0;1;FALSE
505219;26-39;female;majority;10-19y;university;upper class;0.5342378134576791;TRUE;after 2015;TRUE;TRUE;10238;13000.0;sedan;1;0;0;FALSE
262243;65+;female;majority;20-29y;university;upper class;0.7676855180298198;TRUE;before 2015;TRUE;TRUE;10238;11000.0;sedan;2;0;2;FALSE
120748;40-64;female;majority;20-29y;high school;upper class;0.654942816500423;TRUE;after 2015;TRUE;FALSE;10238;12000.0;sedan;0;0;1;FALSE
328633;16-25;male;majority;0-9y;university;middle class;0.41480763135073995;FALSE;before 2015;FALSE;FALSE;10238;13000.0;sedan;0;0;0;TRUE
370707;26-39;male;majority;10-19y;high school;upper class;0.6238595839166803;TRUE;before 2015;TRUE;FALSE;32765;9000.0;sedan;5;0;1;FALSE
216071;40-64;male;minority;0-9y;university;middle class;0.4680292913926392;TRUE;before 2015;FALSE;TRUE;10238;12000.0;sedan;0;0;0;FALSE
820590;26-39;female;majority;0-9y;university;middle class;0.5074008408508591;TRUE;before 2015;FALSE;FALSE;10238;18000.0;sedan;0;0;0;TRUE
922572;26-39;male;majority;10-19y;university;working class;0.3164716661126049;TRUE;before 2015;FALSE;FALSE;10238;19000.0;sports car;1;0;0;FALSE
805369;26-39;female;majority;10-19y;university;working class;0.4883662031691745;TRUE;before 2015;FALSE;TRUE;32765;11000.0;sedan;1;0;0;FALSE
643137;26-39;male;majority;10-19y;high school;poverty;0.44066406934939656;TRUE;before 2015;TRUE;TRUE;32765;;sedan;6;1;1;FALSE
772578;26-39;female;majority;10-19y;high school;middle class;0.5267589722950471;TRUE;before 2015;TRUE;FALSE;32765;10000.0;sedan;1;1;0;FALSE
372985;16-25;female;majority;0-9y;university;working class;0.4834977826092593;FALSE;before 2015;FALSE;TRUE;10238;9000.0;sedan;0;0;0;TRUE
703183;40-64;female;majority;20-29y;high school;upper class;0.6528006340664879;TRUE;after 2015;TRUE;TRUE;32765;;sedan;3;1;0;FALSE
667912;65+;female;majority;0-9y;university;upper class;0.5499953205668339;TRUE;after 2015;TRUE;TRUE;10238;10000.0;sedan;0;0;0;FALSE
187967;26-39;male;majority;10-19y;none;poverty;0.2372563014926556;FALSE;before 2015;TRUE;TRUE;32765;9000.0;sedan;3;0;1;TRUE
404970;40-64;male;majority;10-19y;high school;upper class;0.6744817474906067;TRUE;after 2015;FALSE;TRUE;10238;11000.0;sedan;2;0;1;FALSE
32633;26-39;male;majority;10-19y;none;middle class;0.424844072669884;FALSE;after 2015;FALSE;TRUE;10238;13000.0;sedan;2;0;2;FALSE
482472;26-39;female;majority;10-19y;university;middle class;0.4925770222071778;TRUE;after 2015;TRUE;TRUE;10238;13000.0;sedan;2;0;1;FALSE
81772;26-39;female;majority;10-19y;university;poverty;0.4865883085074041;FALSE;before 2015;TRUE;TRUE;10238;14000.0;sedan;1;0;2;FALSE
277057;26-39;female;majority;0-9y;none;poverty;0.44318542399188254;TRUE;before 2015;TRUE;TRUE;32765;8000.0;sedan;0;0;0;FALSE
52814;16-25;female;minority;0-9y;none;poverty;;FALSE;before 2015;FALSE;FALSE;10238;17000.0;sports car;0;0;0;TRUE
486367;26-39;female;majority;10-19y;none;middle class;0.3471405536397861;FALSE;before 2015;FALSE;TRUE;10238;10000.0;sedan;0;0;1;FALSE
954449;65+;female;majority;0-9y;university;upper class;0.4917783269031488;TRUE;before 2015;TRUE;FALSE;10238;11000.0;sedan;0;0;0;FALSE
30163;26-39;male;majority;0-9y;none;poverty;0.4863356551428036;FALSE;before 2015;FALSE;FALSE;10238;;sedan;0;0;0;TRUE
822325;26-39;female;minority;10-19y;none;working class;0.5054014188775956;FALSE;before 2015;FALSE;TRUE;10238;11000.0;sports car;1;0;1;FALSE
814001;40-64;female;majority;20-29y;high school;upper class;0.8242392308473437;TRUE;before 2015;TRUE;TRUE;10238;11000.0;sedan;2;1;0;FALSE
529429;40-64;female;majority;10-19y;high school;upper class;0.5313585770595843;TRUE;before 2015;TRUE;TRUE;10238;8000.0;sedan;3;0;4;FALSE
9810;16-25;male;minority;0-9y;high school;working class;0.3777147276110605;TRUE;before 2015;FALSE;FALSE;10238;14000.0;sedan;0;0;0;TRUE
115999;40-64;male;majority;10-19y;university;upper class;0.6764409759079514;TRUE;after 2015;TRUE;FALSE;10238;7000.0;sedan;1;0;2;FALSE
701029;16-25;male;majority;0-9y;university;poverty;;TRUE;after 2015;TRUE;FALSE;32765;;sedan;0;0;0;TRUE
703280;40-64;female;majority;20-29y;university;upper class;;TRUE;before 2015;TRUE;FALSE;10238;10000.0;sedan;1;0;1;FALSE
831779;40-64;female;majority;10-19y;high school;upper class;0.4554149588279552;TRUE;before 2015;FALSE;TRUE;10238;15000.0;sedan;0;0;2;FALSE
856331;40-64;female;majority;20-29y;high school;upper class;0.7167482471850147;FALSE;before 2015;FALSE;TRUE;32765;9000.0;sports car;6;0;1;FALSE
965317;26-39;male;majority;0-9y;university;upper class;;FALSE;after 2015;FALSE;TRUE;10238;11000.0;sedan;0;0;0;TRUE
347835;40-64;female;majority;20-29y;none;upper class;0.6356549784727117;FALSE;after 2015;TRUE;FALSE;32765;8000.0;sedan;2;0;0;FALSE
102613;26-39;female;majority;10-19y;high school;middle class;0.5449753837822652;TRUE;before 2015;TRUE;FALSE;10238;10000.0;sedan;1;0;0;FALSE
511284;65+;female;majority;0-9y;university;upper class;0.6194783739193893;FALSE;before 2015;TRUE;TRUE;10238;9000.0;sedan;0;0;0;TRUE
53818;40-64;male;majority;10-19y;none;upper class;;TRUE;after 2015;TRUE;FALSE;32765;;sedan;5;0;1;FALSE
191852;40-64;male;majority;20-29y;high school;working class;;FALSE;before 2015;TRUE;TRUE;10238;9000.0;sedan;7;1;5;FALSE
133386;26-39;female;majority;10-19y;university;middle class;0.5907652800948157;TRUE;after 2015;FALSE;TRUE;10238;;sedan;0;0;1;FALSE
549759;65+;male;majority;0-9y;high school;working class;0.4116977364125221;FALSE;before 2015;FALSE;FALSE;10238;14000.0;sports car;0;0;0;TRUE
535095;65+;male;majority;10-19y;university;upper class;;TRUE;after 2015;TRUE;TRUE;10238;;sedan;3;0;0;FALSE
815920;40-64;male;majority;0-9y;university;upper class;0.5785928814180488;TRUE;before 2015;FALSE;TRUE;32765;;sedan;0;0;0;TRUE
506166;16-25;male;majority;0-9y;high school;upper class;0.6545601347417324;TRUE;before 2015;FALSE;FALSE;10238;13000.0;sedan;0;0;0;TRUE
361771;26-39;male;majority;10-19y;high school;poverty;0.2906128603527876;FALSE;before 2015;FALSE;TRUE;10238;12000.0;sedan;2;0;1;FALSE
569313;65+;female;majority;10-19y;high school;upper class;0.6749652735613098;TRUE;after 2015;TRUE;TRUE;10238;9000.0;sedan;0;0;3;FALSE
877603;40-64;male;majority;20-29y;university;upper class;0.6365452038481185;TRUE;after 2015;FALSE;TRUE;10238;13000.0;sedan;2;0;2;FALSE
346384;40-64;female;majority;20-29y;university;upper class;0.5307622793835239;TRUE;before 2015;TRUE;TRUE;32765;7000.0;sedan;4;2;1;FALSE
868371;65+;male;majority;30y+;high school;upper class;0.5825871192541117;TRUE;after 2015;TRUE;TRUE;10238;11000.0;sedan;10;0;1;FALSE
192740;40-64;female;majority;10-19y;high school;upper class;0.5668524545458234;TRUE;after 2015;TRUE;TRUE;32765;10000.0;sedan;1;0;0;FALSE
124336;26-39;male;majority;0-9y;university;working class;0.4754655248707664;FALSE;before 2015;FALSE;TRUE;32765;8000.0;sedan;0;0;0;TRUE
358754;16-25;female;majority;0-9y;none;poverty;0.4368782604550723;FALSE;before 2015;FALSE;FALSE;32765;8000.0;sedan;0;0;0;TRUE
346737;16-25;female;majority;0-9y;university;working class;0.6053700521644583;TRUE;before 2015;TRUE;FALSE;10238;11000.0;sedan;0;0;0;TRUE
957592;16-25;female;majority;0-9y;high school;poverty;0.3447260205156397;FALSE;before 2015;FALSE;TRUE;32765;10000.0;sedan;0;0;0;TRUE
747424;40-64;female;majority;10-19y;university;upper class;0.6114863840559009;TRUE;before 2015;FALSE;FALSE;10238;19000.0;sedan;1;1;1;TRUE
978142;26-39;female;majority;10-19y;high school;poverty;0.29275244060944705;FALSE;before 2015;TRUE;TRUE;32765;6000.0;sedan;3;0;0;FALSE
398420;26-39;female;majority;10-19y;university;upper class;0.6310710282783221;TRUE;before 2015;FALSE;TRUE;10238;14000.0;sedan;0;0;2;FALSE
393578;26-39;male;majority;10-19y;high school;middle class;0.4749628788875642;TRUE;after 2015;TRUE;TRUE;92101;13000.0;sedan;1;0;1;FALSE
786452;65+;male;majority;20-29y;none;middle class;0.4386800328335077;FALSE;before 2015;FALSE;FALSE;10238;15000.0;sedan;1;1;1;FALSE
438810;26-39;female;majority;10-19y;high school;upper class;0.6919818981488954;TRUE;before 2015;FALSE;TRUE;10238;10000.0;sedan;0;0;0;FALSE
928634;40-64;male;majority;10-19y;university;upper class;0.5258122890796684;TRUE;before 2015;FALSE;TRUE;10238;15000.0;sedan;1;0;1;FALSE
556694;40-64;female;majority;20-29y;none;poverty;0.24196780995267625;TRUE;before 2015;FALSE;TRUE;32765;13000.0;sedan;1;3;0;FALSE
688910;40-64;female;majority;20-29y;high school;middle class;;TRUE;after 2015;TRUE;TRUE;10238;;sedan;2;1;1;FALSE
787019;16-25;female;majority;0-9y;high school;poverty;;TRUE;before 2015;FALSE;FALSE;32765;15000.0;sedan;0;0;0;TRUE
662324;40-64;female;majority;20-29y;university;upper class;0.6101114489797282;FALSE;after 2015;FALSE;TRUE;32765;9000.0;sedan;2;0;0;FALSE
495404;26-39;male;majority;0-9y;university;upper class;0.4966414602056878;TRUE;after 2015;FALSE;FALSE;32765;14000.0;sedan;0;0;0;FALSE
774482;26-39;male;majority;0-9y;university;working class;0.31777461576610344;TRUE;before 2015;TRUE;TRUE;10238;6000.0;sports car;0;0;0;TRUE
213400;26-39;female;majority;10-19y;university;middle class;0.5625420927020848;FALSE;before 2015;TRUE;FALSE;10238;11000.0;sedan;0;0;0;FALSE
948302;40-64;female;majority;0-9y;university;upper class;0.5753697596133064;TRUE;after 2015;TRUE;TRUE;32765;9000.0;sedan;0;0;0;FALSE
574897;40-64;female;majority;20-29y;high school;upper class;0.6260824844126037;FALSE;after 2015;TRUE;TRUE;32765;4000.0;sedan;3;0;1;FALSE
993501;26-39;male;majority;0-9y;high school;working class;;FALSE;before 2015;TRUE;TRUE;32765;8000.0;sedan;0;0;0;FALSE
860511;40-64;female;majority;20-29y;high school;upper class;0.579613604777953;TRUE;before 2015;TRUE;TRUE;32765;8000.0;sedan;4;0;1;FALSE
844035;26-39;female;minority;10-19y;none;poverty;0.4988020070215582;TRUE;before 2015;TRUE;TRUE;10238;12000.0;sedan;0;0;0;FALSE
597762;26-39;male;majority;10-19y;university;middle class;0.4928317497912149;TRUE;before 2015;FALSE;TRUE;10238;10000.0;sedan;0;0;0;FALSE
795820;16-25;male;majority;0-9y;high school;working class;0.34893586898407924;TRUE;after 2015;FALSE;FALSE;32765;9000.0;sedan;0;0;0;FALSE
103535;26-39;female;majority;10-19y;high school;poverty;0.2715958688606358;FALSE;before 2015;FALSE;FALSE;10238;14000.0;sedan;1;0;0;TRUE
592075;26-39;male;majority;0-9y;high school;middle class;0.4475817236304154;FALSE;before 2015;TRUE;TRUE;10238;10000.0;sedan;0;0;0;FALSE
948376;26-39;male;majority;10-19y;university;upper class;0.7175963040548891;FALSE;before 2015;TRUE;TRUE;32765;6000.0;sedan;7;0;1;TRUE
65029;65+;male;majority;30y+;university;upper class;0.5279775076783684;TRUE;after 2015;TRUE;TRUE;10238;12000.0;sedan;6;0;3;FALSE
160733;40-64;female;majority;20-29y;high school;working class;0.5646016008340309;FALSE;before 2015;FALSE;TRUE;32765;13000.0;sedan;1;0;1;FALSE
215190;40-64;female;majority;10-19y;high school;middle class;0.6694575152378006;FALSE;before 2015;FALSE;TRUE;10238;13000.0;sedan;2;0;0;TRUE
251765;26-39;female;majority;10-19y;none;working class;0.5669224482583299;TRUE;before 2015;TRUE;TRUE;10238;16000.0;sedan;0;0;1;FALSE
551093;16-25;female;majority;0-9y;university;working class;0.3981410019830886;FALSE;before 2015;FALSE;FALSE;32765;14000.0;sedan;0;0;0;TRUE
611624;26-39;male;majority;0-9y;university;upper class;0.5920744431449214;TRUE;before 2015;TRUE;TRUE;92101;10000.0;sedan;0;0;0;TRUE
438799;65+;female;majority;30y+;university;upper class;0.5486713813706487;TRUE;before 2015;TRUE;TRUE;10238;7000.0;sedan;7;0;2;FALSE
950923;26-39;male;majority;10-19y;high school;middle class;0.4665051457220289;TRUE;before 2015;FALSE;TRUE;10238;8000.0;sedan;2;0;3;FALSE
467378;40-64;male;majority;20-29y;university;middle class;0.7009768656819415;TRUE;before 2015;FALSE;TRUE;10238;11000.0;sedan;4;0;4;FALSE
978770;40-64;female;majority;10-19y;university;upper class;0.7203760616486813;TRUE;after 2015;TRUE;TRUE;10238;10000.0;sedan;1;0;0;FALSE
337080;65+;male;majority;30y+;university;upper class;0.6404227538536423;TRUE;after 2015;TRUE;TRUE;10238;9000.0;sports car;3;0;7;FALSE
461879;26-39;male;majority;10-19y;high school;middle class;0.5393486705753785;TRUE;before 2015;TRUE;TRUE;10238;11000.0;sedan;1;0;0;FALSE
12392;16-25;female;majority;0-9y;high school;poverty;0.32613573491774484;FALSE;before 2015;FALSE;FALSE;10238;15000.0;sedan;0;0;0;FALSE
882715;16-25;male;majority;0-9y;none;poverty;;FALSE;before 2015;FALSE;FALSE;10238;17000.0;sedan;0;0;0;TRUE
552826;16-25;male;majority;0-9y;university;poverty;0.4850689156287118;FALSE;before 2015;FALSE;FALSE;32765;;sedan;0;0;0;TRUE
746148;40-64;female;majority;20-29y;university;upper class;0.6822991723890577;FALSE;before 2015;TRUE;TRUE;10238;8000.0;sedan;1;0;0;FALSE
473110;65+;male;majority;30y+;university;upper class;0.4877128748047643;TRUE;after 2015;FALSE;TRUE;32765;10000.0;sedan;9;3;2;FALSE
394605;16-25;female;majority;0-9y;university;working class;0.4023083383913712;TRUE;before 2015;FALSE;FALSE;10238;;sedan;0;0;0;TRUE
167554;26-39;male;majority;10-19y;university;upper class;0.6197971712851519;TRUE;before 2015;FALSE;FALSE;32765;17000.0;sedan;1;0;0;TRUE
897410;65+;male;majority;30y+;high school;upper class;0.693324860926029;TRUE;before 2015;TRUE;TRUE;10238;14000.0;sedan;3;1;3;FALSE
796159;26-39;female;majority;10-19y;high school;working class;0.40420870805116027;FALSE;before 2015;FALSE;TRUE;10238;12000.0;sedan;0;0;1;FALSE
111767;65+;male;majority;0-9y;university;upper class;0.643831742884168;TRUE;after 2015;TRUE;TRUE;10238;11000.0;sedan;0;0;0;FALSE
535241;26-39;female;majority;10-19y;university;poverty;0.30089409843360043;TRUE;before 2015;FALSE;TRUE;32765;;sedan;2;1;0;TRUE
256640;40-64;female;majority;10-19y;high school;upper class;0.5140519835356001;TRUE;after 2015;FALSE;TRUE;32765;11000.0;sedan;4;0;0;FALSE
776131;40-64;male;majority;20-29y;high school;upper class;0.6076010361513239;TRUE;after 2015;TRUE;TRUE;10238;14000.0;sedan;4;1;6;FALSE
635647;40-64;male;majority;20-29y;high school;upper class;0.5606472181250814;FALSE;before 2015;FALSE;TRUE;32765;10000.0;sedan;2;0;4;FALSE
489766;65+;male;majority;30y+;university;upper class;0.5410420482192485;TRUE;after 2015;TRUE;TRUE;32765;10000.0;sedan;10;1;5;FALSE
133714;26-39;female;majority;10-19y;none;poverty;0.4343425302586593;TRUE;before 2015;FALSE;FALSE;10238;17000.0;sedan;1;0;0;TRUE
644091;26-39;female;majority;0-9y;high school;upper class;0.6930352236326813;TRUE;before 2015;TRUE;TRUE;92101;12000.0;sedan;0;0;0;TRUE
839040;40-64;male;majority;10-19y;university;upper class;0.5219898989080595;TRUE;before 2015;TRUE;TRUE;10238;10000.0;sedan;3;2;1;FALSE
544323;16-25;female;majority;0-9y;none;poverty;0.34565562329670874;FALSE;before 2015;FALSE;FALSE;10238;15000.0;sports car;0;0;0;TRUE
294244;26-39;male;majority;10-19y;none;working class;0.3184456295189433;TRUE;before 2015;TRUE;TRUE;10238;13000.0;sports car;1;0;2;FALSE
348519;65+;male;majority;20-29y;high school;upper class;0.5136368091119007;TRUE;before 2015;TRUE;TRUE;10238;10000.0;sports car;5;1;3;FALSE
880786;26-39;female;minority;10-19y;high school;middle class;0.6599500775694354;FALSE;after 2015;FALSE;TRUE;10238;10000.0;sedan;0;0;1;FALSE
213265;26-39;female;minority;0-9y;none;poverty;0.41414153010973104;TRUE;before 2015;TRUE;TRUE;10238;11000.0;sedan;0;0;0;FALSE
917732;40-64;male;majority;0-9y;none;working class;;FALSE;before 2015;FALSE;FALSE;10238;14000.0;sedan;0;0;0;TRUE
649384;40-64;female;minority;20-29y;university;upper class;0.6249116337335517;TRUE;after 2015;TRUE;FALSE;92101;12000.0;sports car;1;0;0;TRUE
579898;26-39;female;majority;10-19y;high school;upper class;0.5009739750388296;TRUE;before 2015;TRUE;TRUE;32765;6000.0;sedan;2;0;1;FALSE
3170;40-64;female;majority;10-19y;none;working class;0.4916892938181081;TRUE;before 2015;FALSE;TRUE;10238;12000.0;sedan;1;0;0;FALSE
22073;16-25;female;majority;0-9y;university;working class;0.3459734247812538;TRUE;before 2015;FALSE;TRUE;10238;15000.0;sedan;0;0;0;TRUE
326773;26-39;male;majority;10-19y;university;poverty;0.2966851929272209;FALSE;before 2015;FALSE;TRUE;10238;11000.0;sedan;0;0;3;TRUE
696102;40-64;male;majority;20-29y;university;upper class;0.7549694794813531;TRUE;before 2015;TRUE;TRUE;10238;13000.0;sedan;5;2;0;FALSE
567626;65+;female;majority;0-9y;high school;upper class;0.6391931117655615;TRUE;before 2015;TRUE;TRUE;21217;11000.0;sedan;0;0;0;TRUE
143654;16-25;female;majority;0-9y;high school;poverty;0.3190805295725597;FALSE;before 2015;FALSE;FALSE;10238;16000.0;sedan;0;0;0;TRUE
257171;26-39;female;majority;10-19y;university;working class;0.4463443759766256;TRUE;before 2015;FALSE;FALSE;32765;12000.0;sedan;2;0;0;FALSE
267849;16-25;female;minority;0-9y;none;poverty;0.4895098267007148;TRUE;before 2015;FALSE;TRUE;10238;;sedan;0;0;0;TRUE
641737;40-64;female;majority;10-19y;university;upper class;0.5797829400692501;TRUE;after 2015;FALSE;TRUE;10238;9000.0;sedan;1;0;0;FALSE
288019;40-64;female;majority;20-29y;high school;upper class;0.705327931633375;TRUE;before 2015;TRUE;TRUE;10238;9000.0;sedan;0;0;2;FALSE
182298;40-64;female;majority;20-29y;none;working class;;FALSE;before 2015;FALSE;FALSE;10238;11000.0;sedan;2;0;1;FALSE
222879;65+;male;majority;20-29y;high school;upper class;0.5801247496816917;TRUE;after 2015;TRUE;TRUE;10238;11000.0;sedan;6;2;2;FALSE
453587;16-25;male;majority;0-9y;none;poverty;0.5011041861477193;TRUE;before 2015;FALSE;TRUE;32765;14000.0;sedan;0;0;0;TRUE
201973;65+;female;majority;0-9y;high school;middle class;0.5364084591026463;TRUE;before 2015;FALSE;TRUE;10238;16000.0;sedan;0;0;0;FALSE
170494;26-39;female;majority;10-19y;university;upper class;0.5223975134341897;TRUE;before 2015;TRUE;TRUE;10238;8000.0;sedan;3;0;0;FALSE
574170;40-64;female;majority;10-19y;university;upper class;0.6354807022016492;TRUE;before 2015;TRUE;TRUE;32765;12000.0;sedan;0;0;1;TRUE
745349;16-25;male;majority;0-9y;university;working class;0.5437966439844379;TRUE;before 2015;FALSE;FALSE;92101;15000.0;sedan;0;0;0;FALSE
49178;40-64;male;majority;10-19y;none;middle class;0.6441631184817507;FALSE;before 2015;FALSE;TRUE;10238;10000.0;sedan;1;0;1;TRUE
285202;26-39;male;majority;10-19y;university;middle class;;TRUE;before 2015;TRUE;FALSE;10238;13000.0;sedan;0;0;2;FALSE
89454;26-39;female;majority;0-9y;high school;working class;0.563520096524054;TRUE;before 2015;FALSE;TRUE;10238;12000.0;sedan;0;0;0;FALSE
758530;26-39;male;majority;10-19y;high school;middle class;0.5547457193004666;FALSE;before 2015;FALSE;FALSE;10238;13000.0;sedan;1;0;1;TRUE
132325;40-64;female;majority;10-19y;high school;upper class;0.42443421857650016;TRUE;before 2015;FALSE;FALSE;92101;15000.0;sedan;0;0;0;FALSE
476097;16-25;male;majority;0-9y;high school;poverty;0.4022681274949393;TRUE;before 2015;TRUE;FALSE;10238;11000.0;sports car;0;0;0;FALSE
99414;16-25;female;majority;0-9y;high school;poverty;0.3061140397207567;TRUE;before 2015;FALSE;FALSE;10238;;sedan;0;0;0;TRUE
925552;40-64;male;majority;20-29y;university;middle class;0.4990091237901978;TRUE;before 2015;FALSE;FALSE;10238;13000.0;sedan;4;0;7;FALSE
718411;26-39;female;majority;10-19y;high school;working class;0.4879301463828837;FALSE;before 2015;FALSE;TRUE;10238;9000.0;sedan;0;0;0;TRUE
798128;16-25;male;majority;0-9y;none;poverty;0.3607781398867616;TRUE;before 2015;FALSE;FALSE;32765;9000.0;sedan;0;0;0;TRUE
772197;40-64;male;majority;20-29y;university;middle class;0.4904823185081317;TRUE;before 2015;FALSE;FALSE;10238;18000.0;sedan;0;2;2;FALSE
812582;16-25;female;majority;0-9y;university;upper class;0.5614998970421214;TRUE;after 2015;TRUE;FALSE;10238;13000.0;sedan;0;0;0;FALSE
884094;26-39;female;majority;10-19y;university;upper class;;TRUE;after 2015;TRUE;TRUE;10238;11000.0;sedan;2;0;2;FALSE
726832;26-39;male;majority;10-19y;university;working class;0.3691163885175137;TRUE;before 2015;TRUE;TRUE;10238;12000.0;sedan;3;1;0;TRUE
872398;16-25;female;majority;0-9y;university;middle class;0.430903335483273;TRUE;before 2015;FALSE;FALSE;32765;13000.0;sedan;0;0;0;TRUE
812521;40-64;male;minority;20-29y;none;poverty;0.3253852143795413;FALSE;before 2015;FALSE;FALSE;10238;13000.0;sedan;1;0;3;FALSE
217649;26-39;male;majority;10-19y;high school;middle class;0.6509104555498728;TRUE;before 2015;TRUE;FALSE;10238;17000.0;sedan;1;0;2;FALSE
306470;40-64;male;majority;20-29y;high school;upper class;;TRUE;before 2015;TRUE;FALSE;10238;13000.0;sedan;4;0;1;FALSE
928354;26-39;female;majority;10-19y;university;upper class;0.6079535739684157;TRUE;after 2015;FALSE;TRUE;10238;13000.0;sedan;0;0;1;FALSE
788907;65+;male;majority;20-29y;high school;upper class;0.6220664431382967;TRUE;before 2015;TRUE;TRUE;10238;12000.0;sedan;3;0;2;FALSE
435893;16-25;male;majority;0-9y;high school;middle class;0.4602202743066808;TRUE;after 2015;FALSE;FALSE;10238;14000.0;sedan;0;0;0;FALSE
679137;40-64;male;majority;20-29y;university;middle class;0.4053191024388989;TRUE;after 2015;FALSE;TRUE;10238;9000.0;sedan;6;1;7;FALSE
538031;16-25;male;majority;0-9y;high school;working class;0.4169011832545236;FALSE;before 2015;FALSE;FALSE;10238;14000.0;sedan;0;0;0;TRUE
693279;40-64;male;minority;20-29y;none;upper class;0.740385435273135;TRUE;before 2015;TRUE;TRUE;10238;9000.0;sedan;1;0;2;FALSE
716777;65+;female;majority;0-9y;high school;upper class;0.7887010854473916;TRUE;before 2015;TRUE;TRUE;10238;13000.0;sedan;0;0;0;FALSE
939560;26-39;male;minority;0-9y;high school;upper class;0.5691440277985789;TRUE;after 2015;TRUE;TRUE;32765;4000.0;sedan;0;0;0;FALSE
472175;26-39;male;majority;10-19y;none;poverty;;TRUE;before 2015;FALSE;TRUE;10238;13000.0;sedan;1;0;0;FALSE
382648;26-39;female;majority;10-19y;university;middle class;0.5656828290762365;TRUE;before 2015;FALSE;FALSE;10238;;sedan;1;1;0;TRUE
164894;65+;male;majority;30y+;university;upper class;0.6200551852748452;TRUE;after 2015;FALSE;TRUE;92101;14000.0;sedan;3;2;1;FALSE
786670;16-25;female;majority;0-9y;none;poverty;0.32443941021454925;TRUE;before 2015;FALSE;FALSE;10238;15000.0;sedan;0;0;0;TRUE
879579;26-39;female;majority;0-9y;high school;working class;0.31954280072743685;FALSE;before 2015;TRUE;FALSE;10238;19000.0;sedan;0;0;0;TRUE
